duration,tenure_group,division,comprate,num_of_pay_raise,sex,ethnicity,mar_status,highest_educ_lvl,end_age_group,start_age_group,classification,department_change,division_change,pay_increase_ot,last_jobtitle_duration,emplid_sec,event
4108,over_5,Self Sufficiency,35.604712,9,F,HISPA,U,A,40_to_44,35_to_39,Staff,1,2,0.004136176241480039,1252.3654976851853,wop3wqfCksKIwp8=,Retirement
4122,over_5,Other,36.071568,6,,WHITE,,,,,Staff,2,2,0.004235387675885493,216.3654976851852,wop3wqfCksKDwqQ=,Retirement
4122,over_5,Children Services,27.184476,5,F,HISPA,U,A,40_to_44,30_to_34,Staff,0,0,0.0030997030567685587,3842.3654976851853,wop3wqfCksKDwqA=,Retirement
4122,over_5,Administrative Services,28.31499,13,M,WHITE,U,A,45_to_49,35_to_39,Staff,1,2,0.0038528360019408057,986.3654976851852,wop3wqbCm8KMwqM=,Retirement
4132,over_5,Other,21.747082,7,,HISPA,,,,,Staff,1,1,0.00239445353339787,3324.365497685185,wop3wqbCm8KLwp4=,Retirement
4013,over_5,Administrative Services,29.067135,9,F,HISPA,U,A,30_to_34,.under_29,Staff,1,2,0.00434658235733865,2638.365497685185,wop3wqbCm8KLwp0=,Retirement
4137,over_5,Adult Services,20.873652,11,F,HISPA,U,A,50_to_54,40_to_44,Staff,1,2,0.0023380111191684794,1085.3654976851851,wop3wqbCm8KIwqI=,Retirement
4150,over_5,Finance and Forecasting,39.113793,6,M,AMIND,U,A,35_to_39,.under_29,Staff,0,1,0.0051140465060240965,2988.3654976851853,wop3wqbCmsKGwp8=,Retirement
4150,over_5,Self Sufficiency,26.847151,8,F,HISPA,U,A,30_to_34,.under_29,Staff,0,0,0.003298783373493976,3226.365497685185,wop3wqbCmsKGwp4=,Retirement
4146,over_5,Administrative Services,48.2748,4,F,WHITE,U,A,55_to_59,45_to_49,Staff,1,1,0.00239141341051616,3268.3654976851853,wop3wqbCmsKFwqY=,Retirement
2840,over_5,Other,34.452637,6,,HISPA,,,,,Staff,1,1,0.006840646830985917,1182.3654976851851,wop3wqbCmsKEwqY=,Retirement
4164,over_5,Adult Services,22.75015,8,F,HISPA,U,A,35_to_39,.under_29,Staff,1,3,0.002671914024975985,1378.3654976851853,wop3wqbCmsKDwp0=,Retirement
4198,over_5,Adult Services,32.595747,13,F,HISPA,M,A,35_to_39,.under_29,Staff,0,1,0.004332598141972369,1088.3654976851851,wop3wqbCmcKEwp8=,Retirement
4192,over_5,Self Sufficiency,28.681357,7,F,HISPA,U,A,40_to_44,30_to_34,Supervisor,0,0,0.0034050231393129766,468.3654976851852,wop3wqbCmcKDwqU=,Retirement
3787,over_5,Self Sufficiency,25.449075,10,F,HISPA,U,A,35_to_39,.under_29,Staff,0,0,0.003110159757063639,2736.365497685185,wop3wqbCmMKLwp4=,Retirement
4192,over_5,Other,34.530704,12,,HISPA,,,,,Staff,1,1,0.004976098282442748,2330.3654976851853,wop3wqbCmMKHwqQ=,Retirement
4192,over_5,Self Sufficiency,26.138919,7,F,HISPA,U,A,40_to_44,30_to_34,Staff,0,0,0.0027985255248091606,3842.3654976851853,wop3wqbCmMKHwqM=,Retirement
4212,over_5,Self Sufficiency,29.856681,10,F,HISPA,D,A,45_to_49,35_to_39,Supervisor,0,0,0.004274330721747388,134.36549768518518,wop3wqbCl8KLwqU=,Retirement
4129,over_5,Self Sufficiency,31.398536,15,F,BLACK,U,A,35_to_39,.under_29,Supervisor,1,1,0.004635634778396706,1238.3654976851851,wop3wqbCl8KKwqQ=,Retirement
4206,over_5,Other,28.492805,5,,BLACK,,,,,Staff,1,1,0.0036461257727056586,2988.3654976851853,wop3wqbCl8KKwqE=,Retirement
4214,over_5,Other,25.064566,10,,HISPA,,,,,Staff,2,4,0.003175264831514001,1196.3654976851851,wop3wqbCl8KHwqU=,Retirement
4208,over_5,Self Sufficiency,25.768834,10,F,BLACK,S,A,30_to_34,.under_29,Staff,1,1,0.0033613436311787067,3282.365497685185,wop3wqbCl8KHwqQ=,Retirement
4213,over_5,Administrative Services,28.186585,9,F,HISPA,S,A,45_to_49,35_to_39,Staff,1,1,0.0040316366009969145,566.3654976851852,wop3wqbCl8KHwp0=,Retirement
4207,over_5,Self Sufficiency,25.768834,10,F,HISPA,S,A,45_to_49,35_to_39,Staff,1,2,0.003362142619443784,1826.3654976851851,wop3wqbCl8KGwp4=,Retirement
4220,over_5,Self Sufficiency,25.088966,7,F,HISPA,S,A,35_to_39,.under_29,Staff,1,1,0.0031364374407582937,2680.365497685185,wop3wqbCl8KGwp0=,Retirement
4230,over_5,Self Sufficiency,28.1762,12,F,HISPA,S,A,35_to_39,.under_29,Staff,1,3,0.0035505910165484636,1952.3654976851851,wop3wqbCl8KEwqU=,Retirement
4234,over_5,Self Sufficiency,19.298864,10,F,HISPA,S,A,30_to_34,.under_29,Staff,1,1,0.0018126036844591398,2596.3654976851853,wop3wqbClsKIwp0=,Retirement
3987,over_5,Other,70.8132,12,,WHITE,,,,,Manager,2,2,0.014951567594682717,986.3654976851852,wop3wqbClsKEwqI=,Retirement
4248,over_5,Self Sufficiency,22.336554,9,M,HISPA,S,A,45_to_49,30_to_34,Staff,0,0,0.002160864877589454,4248.365497685185,wop3wqbClcKHwp4=,Retirement
4248,over_5,Self Sufficiency,23.070961,10,F,HISPA,S,A,55_to_59,40_to_44,Staff,0,0,0.002640715866290019,1280.3654976851851,wop3wqbClcKHwp0=,Retirement
4258,over_5,Adult Services,40.1149,9,F,BLACK,S,A,35_to_39,.under_29,Staff,1,1,0.006315429779239079,1084.3654976851851,wop3wqbClMKKwqY=,Retirement
4262,over_5,Self Sufficiency,25.21596,8,F,HISPA,S,A,40_to_44,.under_29,Staff,0,0,0.0028293664946034726,48.36549768518518,wop3wqbClMKGwqY=,Retirement
4262,over_5,Administrative Services,29.994457,9,F,WHITE,S,A,over_60,50_to_54,Staff,1,1,0.0036934202252463634,48.36549768518518,wop3wqbClMKGwqM=,Retirement
2597,over_5,Children Services,39.82474,8,F,ASIAN,U,I,40_to_44,30_to_34,Supervisor,2,2,0.006895009626492106,358.3654976851852,wop3wqbClMKFwqM=,Retirement
4265,over_5,Adult Services,44.6776,9,F,HISPA,S,A,35_to_39,.under_29,Supervisor,0,0,0.005491230949589683,1084.3654976851851,wop3wqbCk8KIwqQ=,Retirement
4276,over_5,Other,37.2145,9,,,,,,,Staff,3,3,0.004519176800748363,1042.3654976851853,wop3wqbCk8KIwp8=,Retirement
4276,over_5,Self Sufficiency,24.857439,5,F,HISPA,S,A,40_to_44,30_to_34,Supervisor,0,0,0.002736257951356408,2876.3654976851853,wop3wqbCk8KIwp4=,Retirement
3995,over_5,Other,34.530704,11,,WHITE,,,,,Staff,2,2,0.0054980735919899874,2078.365497685185,wop3wqbCk8KHwqQ=,Retirement
4279,over_5,Administrative Services,34.2929,11,M,PACIF,S,A,40_to_44,30_to_34,Staff,1,2,0.005244145828464595,2778.365497685185,wop3wqbCk8KDwqE=,Retirement
4104,over_5,Administrative Services,33.657505,8,M,HISPA,S,A,35_to_39,.under_29,Staff,1,2,0.004377535331384016,3240.365497685185,wop3wqbCksKLwqY=,Retirement
4304,over_5,Administrative Services,49.8507,6,F,WHITE,S,A,over_60,50_to_54,Staff,0,2,0.0037387081784386617,3366.365497685185,wop3wqbCksKIwqQ=,Retirement
4304,over_5,Self Sufficiency,22.336554,7,F,HISPA,S,A,40_to_44,30_to_34,Staff,0,0,0.0021327495353159853,818.3654976851851,wop3wqbCksKIwqI=,Retirement
4293,over_5,Self Sufficiency,22.336554,5,F,HISPA,S,A,40_to_44,.under_29,Staff,1,1,0.002306767761472164,3982.3654976851853,wop3wqbCksKHwqM=,Retirement
3918,over_5,Self Sufficiency,36.89238,7,F,WHITE,S,A,45_to_49,35_to_39,Supervisor,1,1,0.005592006125574273,244.3654976851852,wop3wqXCm8KMwqQ=,Retirement
4080,over_5,Self Sufficiency,30.257002,11,F,HISPA,S,A,35_to_39,.under_29,Staff,1,1,0.00455220637254902,216.3654976851852,wop3wqXCm8KLwqU=,Retirement
3720,over_5,Children Services,21.747082,7,F,WHITE,S,A,40_to_44,30_to_34,Staff,1,2,0.002834887634408602,3031.3654976851853,wop3wqXCm8KFwqQ=,Retirement
4318,over_5,Children Services,27.052979,7,F,HISPA,S,A,30_to_34,.under_29,Staff,0,1,0.00352009703566466,1224.3654976851851,wop3wqXCm8KEwqQ=,Retirement
2801,over_5,Self Sufficiency,21.116938,9,F,WHITE,S,A,30_to_34,.under_29,Staff,1,2,0.0035400349875044632,734.3654976851851,wop3wqXCmsKMwqI=,Retirement
4321,over_5,Self Sufficiency,26.789048,9,M,HISPA,S,A,40_to_44,.under_29,Staff,0,0,0.003035905577412636,1910.3654976851853,wop3wqXCmsKIwp8=,Retirement
4320,over_5,Other,29.876,8,,WHITE,,,,,Staff,1,1,0.0037511805555555558,146.36549768518518,wop3wqXCmsKHwqU=,Retirement
4321,over_5,Self Sufficiency,27.184476,8,F,BLACK,S,A,40_to_44,30_to_34,Staff,0,0,0.0029569488544318443,3898.365497685185,wop3wqXCmsKHwqI=,Retirement
4321,over_5,Adult Services,27.807612,10,M,HISPA,S,A,45_to_49,35_to_39,Staff,1,2,0.0037452700763712108,1084.3654976851851,wop3wqXCmsKGwqY=,Retirement
1536,3_to_4,Administrative Services,19.552191,4,M,HISPA,S,D,45_to_49,30_to_34,Staff,1,1,0.005436777994791667,203.3654976851852,wop3wqXCmsKGwp8=,Retirement
4321,over_5,Self Sufficiency,29.876081,10,F,,S,A,40_to_44,30_to_34,Staff,1,1,0.00432186554038417,594.3654976851852,wop3wqXCmsKFwp0=,Retirement
4332,over_5,Self Sufficiency,20.560489,5,F,,S,A,30_to_34,.under_29,Staff,1,1,0.002062832179132041,3492.3654976851853,wop3wqXCmsKEwqU=,Retirement
4329,over_5,Self Sufficiency,23.357576,7,F,HISPA,M,A,over_60,45_to_49,Staff,1,1,0.0028081025641025644,1379.3654976851853,wop3wqXCmcKMwp0=,Retirement
4332,over_5,Self Sufficiency,20.614863,13,F,PACIF,S,A,45_to_49,35_to_39,Staff,1,1,0.0021730293167128347,2008.3654976851853,wop3wqXCmcKLwqI=,Retirement
4332,over_5,Self Sufficiency,27.57656,10,F,WHITE,S,A,50_to_54,40_to_44,Staff,1,1,0.0037800692520775624,314.3654976851852,wop3wqXCmcKLwqA=,Retirement
4321,over_5,Self Sufficiency,30.231749,8,F,HISPA,S,A,40_to_44,.under_29,Supervisor,0,0,0.003662172876648924,566.3654976851851,wop3wqXCmcKLwp0=,Retirement
4321,over_5,Self Sufficiency,27.553544,11,F,HISPA,S,A,35_to_39,.under_29,Staff,0,2,0.0030423614903957413,2666.365497685185,wop3wqXCmcKJwqE=,Retirement
4321,over_5,Self Sufficiency,27.184476,7,F,HISPA,S,A,40_to_44,.under_29,Staff,0,0,0.0031274186530895628,3926.3654976851853,wop3wqXCmcKIwqI=,Retirement
4332,over_5,Self Sufficiency,32.5086,8,F,HISPA,S,A,35_to_39,.under_29,Staff,0,2,0.004467082179132041,594.3654976851852,wop3wqXCmcKGwqY=,Retirement
4343,over_5,Adult Services,39.57772,9,F,WHITE,S,A,50_to_54,35_to_39,Supervisor,0,2,0.003787547778033617,1085.3654976851851,wop3wqXCmcKFwqE=,Retirement
4346,over_5,Self Sufficiency,27.23437,8,F,PACIF,S,A,35_to_39,.under_29,Staff,0,0,0.0032391095260009203,356.3654976851852,wop3wqXCmMKMwp0=,Retirement
4339,over_5,Self Sufficiency,26.82812,11,F,HISPA,S,A,35_to_39,.under_29,Supervisor,1,1,0.0038596496888684026,174.36549768518518,wop3wqXCmMKKwqE=,Retirement
4346,over_5,Self Sufficiency,43.485037,11,M,WHITE,S,A,35_to_39,.under_29,Manager,0,2,0.006038135526921306,720.3654976851851,wop3wqXCl8KLwqI=,Retirement
4346,over_5,Self Sufficiency,32.5086,4,F,WHITE,S,A,50_to_54,40_to_44,Staff,0,0,0.003512494247583985,3982.3654976851853,wop3wqXCl8KKwp0=,Retirement
4346,over_5,Self Sufficiency,31.420064,5,F,BLACK,S,A,30_to_34,.under_29,Staff,0,0,0.0032620257708237455,3982.3654976851853,wop3wqXCl8KJwqU=,Retirement
4377,over_5,Self Sufficiency,28.67956,13,F,WHITE,S,A,50_to_54,35_to_39,Staff,1,1,0.003993205391820882,244.3654976851852,wop3wqXClsKMwqQ=,Retirement
3963,over_5,Self Sufficiency,23.487377,8,F,WHITE,S,D,45_to_49,35_to_39,Staff,1,1,0.0031001960635881906,3274.3654976851853,wop3wqXClsKMwqA=,Retirement
4381,over_5,Self Sufficiency,27.184476,7,M,HISPA,S,A,45_to_49,35_to_39,Staff,1,1,0.0038417201552157043,3534.365497685185,wop3wqXClsKMwp4=,Retirement
4377,over_5,Self Sufficiency,24.777725,7,F,BLACK,S,A,40_to_44,.under_29,Staff,3,3,0.003295367831848298,1560.3654976851851,wop3wqXClsKMwp0=,Retirement
3198,over_5,Self Sufficiency,19.523745,12,F,HISPA,U,C,30_to_34,.under_29,Staff,3,3,0.00294995153220763,893.3654976851851,wop3wqXClsKKwqE=,Retirement
4314,over_5,Other,20.65358,9,,WHITE,,,,,Staff,2,2,0.002448720445062587,188.3654976851852,wop3wqXClsKHwqM=,Retirement
3799,over_5,Self Sufficiency,17.590818,5,M,WHITE,S,A,45_to_49,35_to_39,Staff,1,1,0.001562784416951829,2428.365497685185,wop3wqXClsKGwqY=,Retirement
2805,over_5,Self Sufficiency,15.579691,4,F,HISPA,U,C,30_to_34,.under_29,Staff,1,1,0.0015609237076648842,985.3654976851851,wop3wqXClsKDwqY=,Retirement
3726,over_5,Self Sufficiency,20.855736,7,M,ASIAN,S,A,30_to_34,.under_29,Staff,1,1,0.002775130434782609,1266.3654976851853,wop3wqXClcKLwqY=,Retirement
3768,over_5,Self Sufficiency,19.6972,6,F,HISPA,S,A,30_to_34,.under_29,Staff,1,1,0.0022547505307855624,1378.3654976851851,wop3wqXClcKJwqA=,Retirement
4405,over_5,Self Sufficiency,28.67956,10,F,PACIF,S,A,35_to_39,.under_29,Staff,1,1,0.004449207718501702,230.36549768518518,wop3wqXClcKGwp4=,Retirement
3038,over_5,Children Services,20.478936,4,F,HISPA,U,A,40_to_44,30_to_34,Staff,1,1,0.0029146267281105996,1380.3654976851851,wop3wqXClcKEwqI=,Retirement
3310,over_5,Children Services,28.65743,9,F,HISPA,S,A,40_to_44,30_to_34,Supervisor,1,2,0.004901459214501511,132.36549768518518,wop3wqXClMKLwqM=,Retirement
4416,over_5,Self Sufficiency,27.18612,11,F,BLACK,S,A,30_to_34,.under_29,Staff,1,1,0.0037872101449275357,412.3654976851852,wop3wqXClMKGwp4=,Retirement
2822,over_5,Other,17.5951,7,,HISPA,,,,,Staff,2,5,0.0022696314670446484,2094.365497685185,wop3wqXClMKDwqQ=,Retirement
4430,over_5,Self Sufficiency,26.138919,9,F,HISPA,S,A,40_to_44,30_to_34,Staff,1,1,0.0036247898419864565,3464.365497685185,wop3wqXClMKDwqE=,Retirement
4430,over_5,Self Sufficiency,26.512341,7,F,PACIF,S,A,35_to_39,.under_29,Staff,1,1,0.003458722573363431,580.3654976851851,wop3wqXCk8KLwp8=,Retirement
4430,over_5,Administrative Services,36.1163,11,F,HISPA,S,A,35_to_39,.under_29,Staff,0,3,0.005066681715575621,916.3654976851852,wop3wqXCk8KKwp4=,Retirement
3729,over_5,Self Sufficiency,26.467038,6,F,HISPA,S,A,30_to_34,.under_29,Staff,1,1,0.004391857870742826,2582.3654976851853,wop3wqXCk8KIwp4=,Retirement
4100,over_5,Other,29.4122,4,,,,,,,Manager,2,2,0.004441682926829268,3660.3654976851853,wop3wqXCk8KHwp4=,Retirement
4444,over_5,Self Sufficiency,20.359926,9,F,PACIF,S,A,50_to_54,35_to_39,Staff,1,1,0.002312967146714672,4206.365497685185,wop3wqXCk8KGwqI=,Retirement
4444,over_5,Self Sufficiency,22.277707,8,F,BLACK,S,A,30_to_34,.under_29,Staff,1,1,0.002742553330333033,1294.3654976851853,wop3wqXCk8KFwqY=,Retirement
4445,over_5,Administrative Services,28.300172,9,F,HISPA,S,A,35_to_39,.under_29,Staff,1,2,0.0038467653543307087,2737.365497685185,wop3wqXCk8KDwqY=,Retirement
4444,over_5,Children Services,30.22982,6,F,HISPA,S,A,35_to_39,.under_29,Staff,0,1,0.003726129612961296,2498.3654976851853,wop3wqXCk8KDwqE=,Retirement
4444,over_5,Adult Services,30.91083,15,F,HISPA,S,A,35_to_39,.under_29,Staff,0,3,0.003879372187218722,1070.3654976851851,wop3wqXCksKMwqU=,Retirement
4437,over_5,Self Sufficiency,27.184476,10,F,HISPA,S,A,50_to_54,40_to_44,Staff,0,0,0.0030456560739238227,4052.3654976851853,wop3wqXCksKLwqY=,Retirement
4445,over_5,Other,17.817171,8,,HISPA,,,,,Staff,2,2,0.00196543779527559,2190.365497685185,wop3wqXCksKLwqI=,Retirement
4444,over_5,Children Services,27.967264,8,F,HISPA,S,A,45_to_49,35_to_39,Staff,0,1,0.003217003600360036,230.3654976851852,wop3wqXCksKLwp4=,Retirement
4444,over_5,Self Sufficiency,27.184476,8,F,2PLUS,S,A,40_to_44,.under_29,Staff,0,0,0.002875107110711071,4024.3654976851853,wop3wqXCksKKwqY=,Retirement
3728,over_5,Other,17.5951,11,,HISPA,,,,,Staff,2,3,0.001715075107296137,469.3654976851852,wop3wqXCksKKwqQ=,Retirement
4402,over_5,Self Sufficiency,38.7085,10,M,ASIAN,S,A,40_to_44,30_to_34,Manager,0,2,0.00552044525215811,146.36549768518518,wop3wqXCksKKwp0=,Retirement
4444,over_5,Self Sufficiency,34.967545,11,M,ASIAN,S,A,35_to_39,.under_29,Staff,0,2,0.004626472772277229,510.36549768518523,wop3wqXCksKJwqU=,Retirement
4444,over_5,Self Sufficiency,31.126357,14,F,BLACK,S,A,35_to_39,.under_29,Staff,0,0,0.0039278706120612055,188.3654976851852,wop3wqXCksKJwqM=,Retirement
4444,over_5,Other,34.670796,3,,BLACK,,,,,Staff,1,1,0.004383257425742575,3366.3654976851853,wop3wqXCksKIwqY=,Retirement
3630,over_5,Other,35.339,8,,HISPA,,,,,Staff,1,2,0.00973526170798898,216.3654976851852,wop3wqXCksKIwqM=,Retirement
4444,over_5,Self Sufficiency,29.067135,11,F,HISPA,S,A,50_to_54,40_to_44,Staff,0,0,0.0034644993249324935,2680.3654976851853,wop3wqXCksKIwqA=,Retirement
4444,over_5,Self Sufficiency,38.7085,9,F,ASIAN,S,A,45_to_49,35_to_39,Manager,0,0,0.005634023402340234,300.3654976851852,wop3wqXCksKIwp4=,Retirement
4444,over_5,Self Sufficiency,34.191107,12,M,HISPA,S,A,50_to_54,40_to_44,Staff,0,0,0.004617508325832584,1364.3654976851851,wop3wqXCksKHwqY=,Retirement
4444,over_5,Self Sufficiency,26.826492,11,F,HISPA,S,A,35_to_39,.under_29,Staff,0,0,0.002960304230423042,188.3654976851852,wop3wqXCksKHwqM=,Retirement
4444,over_5,Self Sufficiency,30.5061,10,M,ASIAN,S,A,40_to_44,30_to_34,Staff,0,0,0.0037882988298829886,2694.3654976851853,wop3wqXCksKHwqE=,Retirement
4444,over_5,Adult Services,37.5712,14,F,HISPA,S,A,30_to_34,.under_29,Supervisor,0,1,0.005212353735373537,342.3654976851852,wop3wqXCksKGwqU=,Retirement
3367,over_5,Other,20.7283,10,,WHITE,,,,,Staff,1,1,0.0020960498960498966,408.3654976851852,wop3wqXCksKGwqM=,Retirement
3793,over_5,Adult Services,24.426792,11,F,HISPA,S,A,35_to_39,.under_29,Staff,1,4,0.003375294489849723,510.3654976851852,wop3wqXCksKFwqE=,Retirement
4458,over_5,Self Sufficiency,23.230016,10,F,WHITE,S,A,45_to_49,35_to_39,Staff,1,1,0.002698231493943472,4066.3654976851853,wop3wqTCm8KLwp0=,Retirement
3257,over_5,Children Services,40.01613,13,F,HISPA,S,A,40_to_44,.under_29,Supervisor,1,1,0.012286192815474361,384.3654976851852,wop3wqTCm8KJwqA=,Retirement
1135,1_to_2,Children Services,28.552185,3,F,HISPA,U,I,30_to_34,.under_29,Staff,1,1,0.025156110132158592,876.3654976851852,wop3wqTCm8KIwqQ=,Retirement
4472,over_5,Self Sufficiency,27.184476,10,F,WHITE,S,A,55_to_59,40_to_44,Staff,1,1,0.00373941771019678,3842.365497685185,wop3wqTCm8KHwqE=,Retirement
4472,over_5,Self Sufficiency,22.020225,7,F,ASIAN,S,A,45_to_49,30_to_34,Staff,1,1,0.0026087488819320215,4206.365497685185,wop3wqTCm8KHwp8=,Retirement
1483,1_to_2,Other,28.211768,5,,BLACK,,,,,Staff,2,2,0.01118507619689818,524.3654976851851,wop3wqTCm8KGwqM=,Retirement
4472,over_5,Self Sufficiency,23.270728,9,F,WHITE,S,A,50_to_54,40_to_44,Supervisor,1,1,0.0026988881932021465,2722.365497685185,wop3wqTCm8KEwqA=,Retirement
4486,over_5,Self Sufficiency,30.683802,11,F,BLACK,S,A,35_to_39,.under_29,Supervisor,1,1,0.00424866295140437,2554.3654976851853,wop3wqTCmsKKwqY=,Retirement
4486,over_5,Self Sufficiency,22.020225,9,F,HISPA,S,A,45_to_49,35_to_39,Staff,1,1,0.0025765548372715112,4206.365497685185,wop3wqTCmsKKwqE=,Retirement
4486,over_5,Self Sufficiency,21.210176,8,F,HISPA,S,A,45_to_49,35_to_39,Supervisor,1,1,0.002395982166740972,1322.3654976851851,wop3wqTCmsKKwp4=,Retirement
4486,over_5,Other,23.2312,12,,PACIF,,,,,Staff,2,2,0.002681654034774855,132.36549768518518,wop3wqTCmsKJwqQ=,Retirement
4486,over_5,Administrative Services,47.3889,4,F,HISPA,S,A,over_60,45_to_49,Staff,0,0,0.002193223361569327,4486.365497685185,wop3wqTCmsKIwqI=,Retirement
4178,over_5,Self Sufficiency,22.616965,7,F,,S,A,35_to_39,.under_29,Staff,1,1,0.0026310830540928675,3814.365497685185,wop3wqTCmsKGwp4=,Retirement
4507,over_5,Self Sufficiency,31.100025,13,M,ASIAN,S,A,45_to_49,30_to_34,Staff,1,1,0.004489821388950521,202.3654976851852,wop3wqTCmcKKwp0=,Retirement
483,.under_1,Adult Services,18.0345,2,F,,S,A,35_to_39,.under_29,Staff,1,1,0.016897515527950314,273.36549768518523,wop3wqTCmcKEwqM=,Retirement
4206,over_5,Administrative Services,35.72633,11,F,HISPA,S,A,35_to_39,.under_29,Staff,1,1,0.0056119900142653344,1840.3654976851853,wop3wqTCmMKLwqE=,Retirement
2534,over_5,Self Sufficiency,24.426872,7,F,WHITE,S,A,50_to_54,35_to_39,Staff,1,1,0.003113367008681925,2218.365497685185,wop3wqTCmMKIwqY=,Retirement
4290,over_5,Other,48.434,8,,WHITE,,,,,Staff,2,2,0.0069904662004662,1448.3654976851851,wop3wqTCl8KLwqI=,Retirement
4388,over_5,Administrative Services,19.576852,5,M,HISPA,S,A,over_60,50_to_54,Staff,1,1,0.001974100273473108,3282.365497685185,wop3wqTCl8KKwqM=,Retirement
4500,over_5,Self Sufficiency,32.2027,13,F,HISPA,S,A,30_to_34,.under_29,Supervisor,1,1,0.004970533333333333,986.3654976851852,wop3wqTClsKGwqQ=,Retirement
4598,over_5,Administrative Services,36.500863,10,F,ASIAN,S,A,45_to_49,35_to_39,Staff,1,3,0.005744032840365377,1182.3654976851851,wop3wqTClsKEwqY=,Retirement
412,.under_1,Self Sufficiency,20.597504,3,F,,S,A,50_to_54,40_to_44,Staff,1,1,0.028490786407766994,216.36549768518518,wop3wqTClsKEwqI=,Retirement
4612,over_5,Self Sufficiency,25.064349,9,M,ASIAN,S,A,45_to_49,35_to_39,Staff,1,1,0.0030674434084995666,1896.3654976851851,wop3wqTClcKGwqU=,Retirement
4601,over_5,Adult Services,43.421697,6,F,BLACK,S,A,55_to_59,40_to_44,Supervisor,0,0,0.004410627472288634,1084.3654976851851,wop3wqTClcKFwqE=,Retirement
4213,over_5,Adult Services,40.1149,9,F,BLACK,S,A,55_to_59,45_to_49,Staff,0,0,0.003915214811298362,1084.3654976851851,wop3wqTClcKEwqU=,Retirement
620,1_to_2,Children Services,20.8552,4,F,HISPA,S,A,50_to_54,35_to_39,Staff,1,1,0.0065703225806451595,106.36549768518518,wop3wqTClMKJwqU=,Retirement
4659,over_5,Children Services,31.342064,14,F,ASIAN,S,A,35_to_39,.under_29,Staff,1,2,0.00422132732345997,1086.3654976851853,wop3wqTClMKGwqU=,Retirement
3022,over_5,Self Sufficiency,17.260475,8,F,WHITE,S,D,50_to_54,40_to_44,Staff,1,1,0.0018650479814692257,728.3654976851851,wop3wqTClMKDwqQ=,Retirement
4640,over_5,Self Sufficiency,26.414186,9,F,HISPA,S,A,35_to_39,.under_29,Staff,3,3,0.0030127125,2134.3654976851853,wop3wqTClMKDwp0=,Retirement
130,.under_1,Self Sufficiency,16.0067,2,M,HISPA,S,A,30_to_34,.under_29,Staff,1,1,0.06158999999999999,48.36549768518518,wop3wqTCk8KLwqU=,Retirement
4668,over_5,Adult Services,40.1458,6,F,PACIF,S,A,45_to_49,35_to_39,Supervisor,1,1,0.005285711225364182,1084.3654976851851,wop3wqTCk8KJwqQ=,Retirement
4696,over_5,Self Sufficiency,31.420064,11,F,NSPEC,S,A,35_to_39,.under_29,Staff,1,1,0.0043660059625212945,3744.3654976851853,wop3wqTCksKFwqM=,Retirement
3436,over_5,Self Sufficiency,19.27522,9,F,WHITE,S,A,35_to_39,.under_29,Staff,1,1,0.002218099534342259,2260.365497685185,wop3wqPCm8KLwqI=,Retirement
4649,over_5,Self Sufficiency,29.456694,12,F,HISPA,S,A,50_to_54,40_to_44,Staff,1,1,0.004220562271456227,244.3654976851852,wop3wqPCm8KKwqU=,Retirement
4710,over_5,Other,36.3898,15,,HISPA,,,,,Staff,4,4,0.005504883227176221,34.36549768518518,wop3wqPCm8KKwp8=,Retirement
4755,over_5,Adult Services,26.738088,4,F,,S,A,55_to_59,45_to_49,Staff,1,1,0.003442794532071504,373.3654976851852,wop3wqPCmsKKwp8=,Retirement
4766,over_5,Adult Services,35.2079,11,F,HISPA,S,A,35_to_39,.under_29,Staff,1,3,0.005211980696600923,762.3654976851851,wop3wqPCmsKFwp8=,Retirement
4411,over_5,Administrative Services,31.711759,10,F,,S,A,40_to_44,.under_29,Staff,1,2,0.0040899703015189305,244.3654976851852,wop3wqPCmsKEwqU=,Retirement
4766,over_5,Self Sufficiency,27.6237,8,F,HISPA,S,A,45_to_49,30_to_34,Staff,0,0,0.002885648342425514,3772.3654976851853,wop3wqPCmcKMwp0=,Retirement
2674,over_5,Other,25.0909,7,,HISPA,,,,,Staff,2,2,0.005123709798055348,146.36549768518518,wop3wqPCmcKKwp4=,Retirement
4136,over_5,Self Sufficiency,31.496333,12,F,HISPA,S,A,35_to_39,.under_29,Supervisor,1,3,0.005237193665377176,132.36549768518518,wop3wqPCmcKJwp0=,Retirement
4634,over_5,Self Sufficiency,29.464448,9,F,HISPA,S,A,45_to_49,30_to_34,Supervisor,1,3,0.00400007509710833,412.3654976851852,wop3wqPCmMKKwqA=,Retirement
4654,over_5,Self Sufficiency,26.467038,9,F,HISPA,S,A,35_to_39,.under_29,Staff,1,1,0.003338834980661796,2834.3654976851853,wop3wqPCmMKGwqQ=,Retirement
4794,over_5,Self Sufficiency,23.487377,9,F,HISPA,S,A,40_to_44,.under_29,Staff,1,1,0.0027964699624530662,2064.3654976851853,wop3wqPCmMKFwqA=,Retirement
3375,over_5,Self Sufficiency,19.27522,6,F,HISPA,S,A,40_to_44,.under_29,Staff,1,1,0.0023336948148148153,2372.3654976851853,wop3wqPCmMKEwqA=,Retirement
