duration,tenure_group,division,comprate,num_of_pay_raise,sex,ethnicity,mar_status,highest_educ_lvl,end_age_group,start_age_group,classification,pay_increase_ot,last_jobtitle_duration,emplid_sec,event
219,.under_1,Self Sufficiency,18.19,4,F,HISPA,U,A,35_to_39,35_to_39,Staff,0.014566210045662106,42.0,wop6wqTCl8KFwp8=,V Termination
220,.under_1,Self Sufficiency,16.887069,1,M,BLACK,U,D,45_to_49,45_to_49,Staff,0.0,220.0,wop6wqTCl8KEwqA=,V Termination
354,.under_1,Children Services,39.3283,1,M,HISPA,U,A,50_to_54,50_to_54,Staff,0.0,354.0,wop6wqTCl8KEwp8=,V Termination
95,.under_1,Self Sufficiency,16.0067,1,F,,U,I,.under_29,.under_29,Staff,0.0,95.0,wop6wqTCl8KDwqA=,V Termination
473,1_to_2,Self Sufficiency,16.646968,1,F,HISPA,U,D,.under_29,.under_29,Staff,0.0,473.0,wop6wqTCl8KDwp8=,V Termination
185,.under_1,Children Services,28.92,1,F,BLACK,U,I,55_to_59,55_to_59,Staff,0.0,185.0,wop6wqTCl8KDwp4=,V Termination
333,.under_1,Self Sufficiency,16.0067,1,F,WHITE,U,D,.under_29,.under_29,Staff,0.0,333.0,wop6wqTClsKMwp0=,IV Termination
357,.under_1,Self Sufficiency,17.562552,1,M,ASIAN,U,G,50_to_54,50_to_54,Staff,0.0,357.0,wop6wqTClsKLwqY=,V Termination
130,.under_1,Self Sufficiency,16.887069,1,M,NSPEC,U,A,30_to_34,30_to_34,Staff,0.0,130.0,wop6wqTClsKLwqQ=,V Termination
48,.under_1,Self Sufficiency,16.0067,1,M,WHITE,U,G,.under_29,.under_29,Staff,0.0,48.0,wop6wqTClsKJwqY=,V Termination
256,.under_1,Self Sufficiency,16.887069,2,F,BLACK,U,G,.under_29,.under_29,Staff,0.0034389414062500068,256.0,wop6wqTClsKJwqA=,V Termination
351,.under_1,Children Services,27.8076,1,F,NSPEC,U,A,30_to_34,30_to_34,Staff,0.0,351.0,wop6wqTClsKDwqY=,V Termination
354,.under_1,Children Services,25.7097,1,F,BLACK,U,G,30_to_34,.under_29,Staff,0.0,354.0,wop6wqTClcKIwqI=,IV Termination
449,1_to_2,Children Services,28.919904,2,F,HISPA,U,I,30_to_34,30_to_34,Staff,0.002477291759465475,449.0,wop6wqTClcKIwqE=,V Termination
181,.under_1,Self Sufficiency,16.887069,2,M,NSPEC,U,A,30_to_34,30_to_34,Staff,0.004863917127071833,181.0,wop6wqTClcKIwp4=,V Termination
261,.under_1,Children Services,25.7097,1,F,WHITE,U,G,35_to_39,35_to_39,Staff,0.0,261.0,wop6wqTClcKFwqQ=,V Termination
245,.under_1,Self Sufficiency,22.0,2,M,,U,A,.under_29,.under_29,Staff,0.024462448979591843,40.0,wop6wqTClMKMwp0=,V Termination
417,1_to_2,Children Services,33.832136,2,F,HISPA,U,I,40_to_44,40_to_44,Staff,0.0031204700239808054,417.0,wop6wqTClMKJwqU=,V Termination
155,.under_1,Children Services,31.2797,1,F,HISPA,U,I,.under_29,.under_29,Staff,0.0,155.0,wop6wqTClMKGwqQ=,V Termination
211,.under_1,Children Services,31.2797,1,F,HISPA,U,I,.under_29,.under_29,Staff,0.0,211.0,wop6wqTClMKDwp8=,V Termination
280,.under_1,Children Services,27.8076,1,F,ASIAN,U,I,.under_29,.under_29,Staff,0.0,280.0,wop6wqTCk8KJwqQ=,V Termination
278,.under_1,Children Services,26.738,1,F,HISPA,U,I,30_to_34,30_to_34,Staff,0.0,278.0,wop6wqTCk8KJwqE=,V Termination
389,1_to_2,Children Services,30.076696,2,F,HISPA,U,I,.under_29,.under_29,Staff,0.0029737686375321333,389.0,wop6wqTCksKKwqY=,V Termination
249,.under_1,Children Services,25.7097,1,F,HISPA,U,F,.under_29,.under_29,Staff,0.0,249.0,wop6wqTCksKKwqU=,V Termination
162,.under_1,Children Services,26.738,1,F,HISPA,U,I,.under_29,.under_29,Staff,0.0,162.0,wop6wqTCksKIwp0=,V Termination
231,.under_1,Adult Services,39.3283,1,M,BLACK,U,I,55_to_59,55_to_59,Staff,0.0,231.0,wop6wqTCksKHwqQ=,V Termination
199,.under_1,Children Services,27.8076,1,F,HISPA,U,I,35_to_39,35_to_39,Staff,0.0,199.0,wop6wqTCksKHwqM=,V Termination
184,.under_1,Children Services,28.8076,1,F,HISPA,U,I,.under_29,.under_29,Staff,0.0,184.0,wop6wqTCksKHwqE=,V Termination
29,.under_1,Children Services,27.8076,1,F,HISPA,U,I,50_to_54,50_to_54,Staff,0.0,29.0,wop6wqTCksKHwqA=,V Termination
156,.under_1,Children Services,27.8076,1,F,HISPA,U,H,30_to_34,.under_29,Staff,0.0,156.0,wop6wqPCm8KKwqE=,V Termination
456,1_to_2,Children Services,20.8552,3,F,HISPA,U,G,.under_29,.under_29,Staff,0.005837499999999998,78.0,wop6wqPCm8KGwqA=,IV Termination
45,.under_1,Self Sufficiency,16.0067,2,F,HISPA,U,A,30_to_34,30_to_34,Staff,0.06392666666666662,44.0,wop6wqPCmsKHwqE=,IV Termination
120,.under_1,Children Services,18.1933,1,F,HISPA,U,G,.under_29,.under_29,Staff,0.0,120.0,wop6wqPCmsKEwqE=,V Termination
377,1_to_2,Adult Services,28.9199,1,F,HISPA,U,I,.under_29,.under_29,Staff,0.0,377.0,wop6wqPCmcKDwqE=,V Termination
219,.under_1,Children Services,18.1933,1,M,BLACK,U,G,.under_29,.under_29,Staff,0.0,219.0,wop6wqPCmMKLwqI=,V Termination
451,1_to_2,Children Services,22.556976,2,F,HISPA,U,G,.under_29,.under_29,Staff,0.0019236718403547665,451.0,wop6wqPCmMKFwqA=,V Termination
250,.under_1,Self Sufficiency,16.0067,2,F,WHITE,U,C,30_to_34,30_to_34,Staff,0.009586799999999996,51.0,wop6wqPCmMKFwp0=,V Termination
226,.under_1,Children Services,39.3283,1,M,NSPEC,U,A,over_60,over_60,Staff,0.0,226.0,wop6wqPCl8KMwqU=,IV Termination
427,1_to_2,Administrative Services,24.351808,2,M,HISPA,U,G,30_to_34,30_to_34,Staff,0.0021934613583138164,427.0,wop6wqPCl8KMwqQ=,V Termination
284,.under_1,Children Services,26.7381,1,M,NSPEC,U,A,40_to_44,40_to_44,Staff,0.0,284.0,wop6wqPCl8KMwqM=,IV Termination
294,.under_1,Self Sufficiency,17.562552,2,F,WHITE,U,D,30_to_34,30_to_34,Staff,0.010178748299319728,293.0,wop6wqPCl8KMwqA=,V Termination
136,.under_1,Children Services,32.5309,1,M,NSPEC,U,A,over_60,over_60,Staff,0.0,136.0,wop6wqPCl8KMwp0=,V Termination
360,.under_1,Children Services,27.8076,1,F,HISPA,U,I,35_to_39,35_to_39,Staff,0.0,360.0,wop6wqPCl8KLwqQ=,V Termination
302,.under_1,Children Services,27.8076,1,F,NSPEC,U,A,55_to_59,55_to_59,Staff,0.0,302.0,wop6wqPCl8KLwqM=,IV Termination
439,1_to_2,Children Services,40.1149,2,F,NSPEC,U,A,50_to_54,50_to_54,Staff,0.0017917995444191343,439.0,wop6wqPCl8KLwqI=,V Termination
553,1_to_2,Self Sufficiency,18.528492,2,M,HISPA,U,G,.under_29,.under_29,Staff,0.0017467269439421335,77.0,wop6wqPCl8KDwqY=,V Termination
149,.under_1,Self Sufficiency,16.0067,2,F,HISPA,U,C,40_to_44,40_to_44,Staff,0.01930671140939596,62.0,wop6wqPClsKIwqA=,V Termination
499,1_to_2,Self Sufficiency,17.562552,1,M,HISPA,U,G,35_to_39,35_to_39,Staff,0.0,499.0,wop6wqPClsKGwqU=,V Termination
133,.under_1,Self Sufficiency,16.887069,1,F,NSPEC,U,A,35_to_39,35_to_39,Staff,0.0,133.0,wop6wqPClsKGwqQ=,V Termination
75,.under_1,Self Sufficiency,16.0067,1,M,WHITE,U,D,30_to_34,30_to_34,Staff,0.0,75.0,wop6wqPClsKGwqE=,V Termination
70,.under_1,Self Sufficiency,16.0067,1,F,ASIAN,U,E,.under_29,.under_29,Staff,0.0,70.0,wop6wqPClsKFwqM=,IV Termination
407,1_to_2,Self Sufficiency,17.562552,1,M,HISPA,U,A,.under_29,.under_29,Staff,0.0,407.0,wop6wqPClsKFwqA=,IV Termination
222,.under_1,Self Sufficiency,16.887069,2,F,HISPA,U,C,.under_29,.under_29,Staff,0.003965626126126134,222.0,wop6wqPClsKFwp4=,V Termination
119,.under_1,Self Sufficiency,16.887069,1,F,HISPA,U,G,30_to_34,30_to_34,Staff,0.0,119.0,wop6wqPClsKEwqY=,V Termination
342,.under_1,Self Sufficiency,17.562552,2,F,HISPA,U,C,55_to_59,55_to_59,Staff,0.0019750964912280695,342.0,wop6wqPClsKEwqQ=,IV Termination
303,.under_1,Self Sufficiency,17.562552,2,F,HISPA,U,F,40_to_44,40_to_44,Staff,0.005134825082508256,303.0,wop6wqPClsKEwqM=,IV Termination
544,1_to_2,Self Sufficiency,17.562552,1,F,BLACK,U,G,50_to_54,50_to_54,Staff,0.0,544.0,wop6wqPClsKEwp4=,IV Termination
181,.under_1,Self Sufficiency,16.887069,1,F,HISPA,U,D,30_to_34,30_to_34,Staff,0.0,181.0,wop6wqPClsKDwqY=,V Termination
349,.under_1,Self Sufficiency,17.562552,1,F,HISPA,U,C,35_to_39,35_to_39,Staff,0.0,349.0,wop6wqPClsKDwqI=,IV Termination
350,.under_1,Self Sufficiency,17.562552,1,F,HISPA,U,D,35_to_39,35_to_39,Staff,0.0,350.0,wop6wqPClcKMwqU=,V Termination
317,.under_1,Self Sufficiency,17.562552,1,F,HISPA,U,E,45_to_49,45_to_49,Staff,0.0,317.0,wop6wqPClcKMwqI=,V Termination
70,.under_1,Self Sufficiency,16.0067,1,F,NSPEC,U,A,30_to_34,30_to_34,Staff,0.0,70.0,wop6wqPClcKLwqY=,IV Termination
519,1_to_2,Self Sufficiency,17.562552,1,F,HISPA,U,G,30_to_34,30_to_34,Staff,0.0,519.0,wop6wqPClcKLwqQ=,V Termination
140,.under_1,Self Sufficiency,16.887069,1,F,BLACK,U,I,35_to_39,35_to_39,Staff,0.0,140.0,wop6wqPClcKLwqM=,V Termination
308,.under_1,Other,16.887069,2,,BLACK,,,,,Staff,0.006126847402597404,134.0,wop6wqPClcKLwqI=,IV Termination
166,.under_1,Self Sufficiency,16.887069,1,F,WHITE,U,C,50_to_54,50_to_54,Staff,0.0,166.0,wop6wqPClcKLwqE=,V Termination
166,.under_1,Self Sufficiency,16.887069,1,F,BLACK,U,D,30_to_34,30_to_34,Staff,0.0,166.0,wop6wqPClcKLwqA=,V Termination
268,.under_1,Self Sufficiency,16.887069,1,F,HISPA,U,G,.under_29,.under_29,Staff,0.0,268.0,wop6wqPClcKLwp8=,V Termination
65,.under_1,Self Sufficiency,16.0067,1,F,WHITE,U,G,.under_29,.under_29,Staff,0.0,65.0,wop6wqPClcKLwp4=,V Termination
370,1_to_2,Self Sufficiency,17.562552,1,F,HISPA,U,G,.under_29,.under_29,Staff,0.0,370.0,wop6wqPClcKLwp0=,IV Termination
70,.under_1,Self Sufficiency,16.0067,1,F,HISPA,U,G,30_to_34,30_to_34,Staff,0.0,70.0,wop6wqPClcKKwqY=,V Termination
334,.under_1,Children Services,25.7097,1,F,HISPA,U,I,40_to_44,35_to_39,Staff,0.0,334.0,wop6wqPClcKKwqM=,IV Termination
288,.under_1,Self Sufficiency,17.562552,1,M,PACIF,U,G,35_to_39,30_to_34,Staff,0.0,288.0,wop6wqPClcKKwqI=,V Termination
352,.under_1,Self Sufficiency,17.562552,2,M,ASIAN,U,F,45_to_49,45_to_49,Staff,0.001918985795454545,352.0,wop6wqPClcKJwqY=,V Termination
315,.under_1,Self Sufficiency,17.562552,1,F,BLACK,U,G,.under_29,.under_29,Staff,0.0,315.0,wop6wqPClcKJwqQ=,IV Termination
69,.under_1,Self Sufficiency,16.0067,1,F,HISPA,U,D,30_to_34,30_to_34,Staff,0.0,69.0,wop6wqPClcKJwqI=,IV Termination
23,.under_1,Self Sufficiency,16.0067,1,M,WHITE,U,C,35_to_39,35_to_39,Staff,0.0,23.0,wop6wqPClcKJwqE=,V Termination
320,.under_1,Children Services,25.7097,1,F,NSPEC,U,I,.under_29,.under_29,Staff,0.0,320.0,wop6wqPCk8KMwqI=,V Termination
321,.under_1,Children Services,32.6291,1,F,BLACK,U,I,35_to_39,30_to_34,Staff,0.0,321.0,wop6wqPCk8KJwqY=,V Termination
369,.under_1,Children Services,26.738088,2,F,HISPA,U,G,.under_29,.under_29,Staff,0.002786959349593495,369.0,wop6wqPCk8KEwqM=,IV Termination
616,1_to_2,Children Services,21.689408,4,F,ASIAN,U,G,.under_29,.under_29,Staff,0.005675499999999999,236.0,wop6wqPCksKLwqI=,V Termination
137,.under_1,Adult Services,22.8194,1,F,BLACK,U,D,50_to_54,50_to_54,Staff,0.0,137.0,wop6wqPCksKLwqE=,IV Termination
547,1_to_2,Self Sufficiency,15.0,3,F,PACIF,U,D,35_to_39,35_to_39,Staff,0.0025411334552102385,104.0,wop6wqPCksKHwqY=,V Termination
530,1_to_2,Children Services,27.454024,2,F,BLACK,U,A,35_to_39,35_to_39,Staff,0.001992309433962266,530.0,wop6wqPCksKDwqU=,V Termination
1,.under_1,Children Services,39.3283,1,M,BLACK,U,I,45_to_49,45_to_49,Staff,0.0,1.0,wop6wqLCm8KMwp0=,IV Termination
279,.under_1,Children Services,39.3283,1,F,HISPA,U,I,45_to_49,45_to_49,Staff,0.0,279.0,wop6wqLCm8KLwqU=,IV Termination
557,1_to_2,Adult Services,27.454024,1,M,HISPA,U,A,.under_29,.under_29,Staff,0.0,557.0,wop6wqLCm8KLwqQ=,V Termination
341,.under_1,Self Sufficiency,19.5062,3,F,BLACK,U,F,45_to_49,45_to_49,Staff,0.014481231671554254,177.0,wop6wqLCm8KLwp4=,IV Termination
275,.under_1,Self Sufficiency,16.6739,2,F,HISPA,U,F,.under_29,.under_29,Staff,0.00608690909090909,266.0,wop6wqLCm8KLwp0=,V Termination
541,1_to_2,Children Services,26.738088,2,F,HISPA,U,G,.under_29,.under_29,Staff,0.0019009020332717184,541.0,wop6wqLCm8KJwqE=,V Termination
252,.under_1,Self Sufficiency,16.887069,2,F,HISPA,U,I,40_to_44,40_to_44,Staff,0.007488369047619049,193.0,wop6wqLCm8KJwp8=,V Termination
483,1_to_2,Children Services,30.518592,2,F,HISPA,U,I,30_to_34,30_to_34,Staff,0.0024302111801242287,483.0,wop6wqLCm8KHwp4=,V Termination
293,.under_1,Children Services,25.7097,1,F,HISPA,U,I,55_to_59,55_to_59,Staff,0.0,293.0,wop6wqLCm8KHwp0=,IV Termination
308,.under_1,Children Services,32.6291,1,M,HISPA,U,I,30_to_34,30_to_34,Staff,0.0,308.0,wop6wqLCm8KGwqY=,V Termination
314,.under_1,Self Sufficiency,16.887069,3,M,BLACK,U,D,35_to_39,35_to_39,Staff,0.0060097738853503195,258.0,wop6wqLCm8KFwqI=,IV Termination
352,.under_1,Children Services,16.887069,2,M,WHITE,U,G,45_to_49,45_to_49,Staff,0.005360991477272728,161.0,wop6wqLCmsKKwqU=,V Termination
455,1_to_2,Children Services,26.738088,2,F,HISPA,U,I,30_to_34,30_to_34,Staff,0.002260193406593406,455.0,wop6wqLCmsKJwqQ=,V Termination
266,.under_1,Self Sufficiency,16.0067,2,F,HISPA,U,A,.under_29,.under_29,Staff,0.0037845864661654083,76.0,wop6wqLCmMKLwp8=,V Termination
546,1_to_2,Children Services,26.738088,2,F,BLACK,U,G,30_to_34,30_to_34,Staff,0.0018834945054945049,546.0,wop6wqLCl8KKwqM=,V Termination
268,.under_1,Children Services,39.3283,1,F,NSPEC,U,I,45_to_49,45_to_49,Staff,0.0,268.0,wop6wqLCl8KJwqA=,V Termination
541,1_to_2,Children Services,26.738088,2,M,HISPA,U,G,35_to_39,30_to_34,Staff,0.0019009020332717184,541.0,wop6wqLCl8KIwqQ=,V Termination
360,.under_1,Children Services,39.3283,1,F,BLACK,U,H,50_to_54,50_to_54,Staff,0.0,360.0,wop6wqLCl8KIwqM=,IV Termination
290,.under_1,Children Services,18.1933,2,F,WHITE,U,A,.under_29,.under_29,Staff,0.012954827586206896,86.0,wop6wqLCl8KIwqA=,V Termination
494,.under_1,Self Sufficiency,16.887069,3,F,HISPA,U,C,35_to_39,30_to_34,Staff,0.007605402834008096,309.0,wop6wqLCl8KHwqY=,V Termination
499,1_to_2,Children Services,39.3283,2,F,WHITE,U,I,55_to_59,50_to_54,Staff,0.002079358717434865,499.0,wop6wqLCl8KHwqE=,V Termination
175,.under_1,Children Services,25.7097,1,F,WHITE,U,I,over_60,over_60,Staff,0.0,175.0,wop6wqLCl8KHwqA=,V Termination
245,.under_1,Self Sufficiency,16.887069,3,M,ASIAN,U,G,40_to_44,40_to_44,Staff,0.0035933428571428643,146.0,wop6wqLCl8KEwqU=,V Termination
555,.under_1,Other,26.738,2,,HISPA,,,,,Staff,0.0018527927927927891,219.0,wop6wqLCl8KEwqA=,V Termination
218,.under_1,Children Services,25.7097,1,M,BLACK,U,I,35_to_39,35_to_39,Staff,0.0,218.0,wop6wqLCl8KEwp8=,IV Termination
254,.under_1,Children Services,39.3283,1,F,HISPA,U,L,55_to_59,55_to_59,Staff,0.0,254.0,wop6wqLClsKJwqU=,IV Termination
368,.under_1,Children Services,28.952664,2,M,WHITE,U,I,.under_29,.under_29,Staff,0.0030259891304347834,368.0,wop6wqLClsKJwp4=,V Termination
142,.under_1,Children Services,32.6291,1,F,2PLUS,U,G,45_to_49,45_to_49,Staff,0.0,142.0,wop6wqLClsKIwp8=,IV Termination
153,.under_1,Children Services,25.7097,1,F,HISPA,U,H,40_to_44,40_to_44,Staff,0.0,153.0,wop6wqLClsKIwp4=,V Termination
284,.under_1,Children Services,25.7097,1,F,NSPEC,U,I,35_to_39,35_to_39,Staff,0.0,284.0,wop6wqLClsKIwp0=,V Termination
433,1_to_2,Children Services,25.7097,1,F,HISPA,U,I,50_to_54,50_to_54,Staff,0.0,433.0,wop6wqLClsKHwqY=,IV Termination
1,.under_1,Children Services,26.3981,1,F,HISPA,U,I,40_to_44,40_to_44,Staff,0.0,1.0,wop6wqLClsKHwqQ=,V Termination
415,.under_1,Children Services,14.4364,2,M,HISPA,U,G,30_to_34,30_to_34,Staff,0.0034612048192771104,322.0,wop6wqLClsKHwqE=,V Termination
168,.under_1,Children Services,25.7097,1,F,HISPA,U,G,40_to_44,40_to_44,Staff,0.0,168.0,wop6wqLClsKDwqI=,V Termination
281,.under_1,Adult Services,18.1933,1,M,BLACK,U,G,.under_29,.under_29,Staff,0.0,281.0,wop6wqLClsKDwp8=,V Termination
223,.under_1,Children Services,26.3981,1,F,BLACK,U,I,over_60,over_60,Staff,0.0,223.0,wop6wqLClcKLwp4=,V Termination
174,.under_1,Self Sufficiency,16.887069,1,F,HISPA,U,D,30_to_34,30_to_34,Staff,0.0,174.0,wop6wqLClcKKwqY=,V Termination
44,.under_1,Self Sufficiency,16.0067,1,F,HISPA,U,D,30_to_34,30_to_34,Staff,0.0,44.0,wop6wqLClcKEwp0=,V Termination
420,.under_1,Other,20.4707,3,,HISPA,,,,,Staff,0.010628571428571433,14.0,wop6wqLClcKDwqY=,V Termination
62,.under_1,Self Sufficiency,19.5237,1,F,BLACK,U,F,35_to_39,35_to_39,Staff,0.0,62.0,wop6wqLClcKDwqM=,IV Termination
539,1_to_2,Self Sufficiency,17.562552,2,M,HISPA,U,F,35_to_39,35_to_39,Staff,0.0012532152133580702,539.0,wop6wqLClcKDwqI=,IV Termination
457,.under_1,Self Sufficiency,17.562552,3,F,HISPA,U,A,.under_29,.under_29,Staff,0.009699238512035009,342.0,wop6wqLClMKJwqU=,V Termination
660,1_to_2,Other,16.6331,3,,HISPA,,,,,Staff,0.0033769696969696964,308.0,wop6wqLClMKHwp0=,V Termination
686,1_to_2,Adult Services,15.804398,3,F,HISPA,U,C,.under_29,.under_29,Staff,0.003402912536443149,46.0,wop6wqLClMKEwqQ=,V Termination
265,.under_1,Children Services,26.3981,1,F,HISPA,U,I,.under_29,.under_29,Staff,0.0,265.0,wop6wqLClMKEwqA=,V Termination
84,.under_1,Children Services,25.7097,1,F,BLACK,U,I,35_to_39,35_to_39,Staff,0.0,84.0,wop6wqLClMKDwqY=,V Termination
76,.under_1,Children Services,14.4043,1,F,NSPEC,U,G,30_to_34,30_to_34,Staff,0.0,76.0,wop6wqLClMKDwqQ=,V Termination
307,.under_1,Children Services,25.7097,1,M,NSPEC,U,I,45_to_49,40_to_44,Staff,0.0,307.0,wop6wqLCk8KKwqA=,IV Termination
160,.under_1,Children Services,25.7097,1,F,BLACK,U,G,50_to_54,50_to_54,Staff,0.0,160.0,wop6wqLCk8KKwp8=,V Termination
222,.under_1,Children Services,26.3981,1,F,HISPA,U,I,30_to_34,30_to_34,Staff,0.0,222.0,wop6wqLCk8KKwp0=,V Termination
134,.under_1,Children Services,39.3283,1,M,BLACK,U,I,50_to_54,50_to_54,Staff,0.0,134.0,wop6wqLCksKKwqM=,IV Termination
173,.under_1,Children Services,25.7097,1,M,WHITE,U,I,40_to_44,40_to_44,Staff,0.0,173.0,wop6wqLCksKKwqI=,IV Termination
444,.under_1,Adult Services,14.4364,3,F,HISPA,U,G,40_to_44,40_to_44,Staff,0.002176576576576577,219.0,wop6wqLCksKHwp4=,V Termination
649,1_to_2,Self Sufficiency,17.2412,3,M,HISPA,U,E,30_to_34,30_to_34,Staff,0.004371186440677966,99.0,wop6wqLCksKFwqU=,V Termination
350,.under_1,Self Sufficiency,16.887069,2,M,HISPA,U,G,45_to_49,45_to_49,Staff,0.0009916257142857177,293.0,wop6wqLCksKDwp8=,V Termination
694,1_to_2,Other,26.150696,3,,,,,,,Staff,0.006171031700288186,498.0,wop6wqHCm8KEwqE=,V Termination
299,.under_1,Children Services,16.8946,1,F,BLACK,U,C,30_to_34,30_to_34,Staff,0.0,299.0,wop6wqHCmsKMwqI=,Retirement
662,.under_1,Self Sufficiency,15.0,2,F,HISPA,U,C,.under_29,.under_29,Staff,0.0008998489425981885,334.0,wop6wqHCmcKMwqU=,V Termination
364,.under_1,Children Services,30.518592,2,F,HISPA,U,G,55_to_59,55_to_59,Staff,0.003224703296703303,364.0,wop6wqHCmcKKwqQ=,IV Termination
645,1_to_2,Self Sufficiency,15.416,2,F,WHITE,U,A,over_60,over_60,Staff,0.002195348837209303,180.0,wop6wqHCmcKIwp4=,IV Termination
358,.under_1,Children Services,14.4364,1,F,WHITE,U,G,30_to_34,30_to_34,Staff,0.0,358.0,wop6wqHCmcKDwqQ=,V Termination
348,.under_1,Children Services,16.887069,2,M,HISPA,U,G,.under_29,.under_29,Staff,0.010796175287356321,170.0,wop6wqHCmcKDwp4=,IV Termination
480,1_to_2,Self Sufficiency,17.562552,2,F,BLACK,U,C,35_to_39,35_to_39,Staff,0.006234483333333333,422.0,wop6wqHCmMKIwqY=,IV Termination
747,1_to_2,Self Sufficiency,16.0067,3,F,HISPA,U,C,30_to_34,30_to_34,Staff,0.003208433734939758,69.0,wop6wqHCmMKIwqA=,IV Termination
102,.under_1,Adult Services,26.3981,1,F,BLACK,U,I,55_to_59,55_to_59,Staff,0.0,102.0,wop6wqHCmMKHwqY=,IV Termination
129,.under_1,Children Services,26.3981,1,F,HISPA,U,G,35_to_39,35_to_39,Staff,0.0,129.0,wop6wqHCmMKHwqU=,V Termination
669,1_to_2,Children Services,26.738088,2,F,BLACK,U,I,.under_29,.under_29,Staff,0.0015372017937219725,669.0,wop6wqHCmMKEwqA=,V Termination
568,1_to_2,Self Sufficiency,18.528492,3,F,HISPA,U,C,.under_29,.under_29,Staff,0.002889829225352112,78.0,wop6wqHCmMKDwqY=,V Termination
87,.under_1,Children Services,25.035,1,F,NSPEC,U,I,35_to_39,35_to_39,Staff,0.0,87.0,wop6wqHCl8KLwp0=,V Termination
177,.under_1,Children Services,29.3448,1,F,NSPEC,U,G,35_to_39,30_to_34,Staff,0.0,177.0,wop6wqHCl8KHwqY=,V Termination
242,.under_1,Children Services,25.7097,2,M,HISPA,U,C,35_to_39,35_to_39,Staff,0.0027880165289256255,242.0,wop6wqHCl8KFwqM=,IV Termination
65,.under_1,Self Sufficiency,16.0067,1,F,HISPA,U,G,.under_29,.under_29,Staff,0.0,65.0,wop6wqHClsKMwp0=,V Termination
288,.under_1,Children Services,25.7097,2,F,BLACK,U,I,35_to_39,35_to_39,Staff,0.002342708333333338,288.0,wop6wqHClsKKwp4=,IV Termination
294,.under_1,Self Sufficiency,21.421404,2,F,HISPA,U,G,35_to_39,35_to_39,Staff,0.0028023809523809464,294.0,wop6wqHClsKJwqY=,V Termination
330,.under_1,Self Sufficiency,17.562552,2,M,HISPA,U,F,30_to_34,30_to_34,Staff,0.004714703030303035,330.0,wop6wqHClsKJwqQ=,V Termination
499,1_to_2,Children Services,25.7097,1,F,HISPA,U,G,35_to_39,30_to_34,Staff,0.0,499.0,wop6wqHClsKJwqM=,V Termination
318,.under_1,Self Sufficiency,25.7097,3,F,HISPA,U,I,30_to_34,30_to_34,Staff,0.020551886792452838,51.0,wop6wqHClsKIwqI=,V Termination
736,1_to_2,Children Services,19.269632,3,F,HISPA,U,D,30_to_34,30_to_34,Staff,0.0023194021739130453,428.0,wop6wqHClsKIwqE=,V Termination
308,.under_1,Self Sufficiency,21.421404,2,F,HISPA,U,H,30_to_34,30_to_34,Staff,0.0026749999999999947,308.0,wop6wqHClsKHwqA=,V Termination
477,1_to_2,Children Services,35.78276,2,F,WHITE,U,G,35_to_39,35_to_39,Staff,0.002885241090146755,477.0,wop6wqHClsKHwp8=,V Termination
161,.under_1,Children Services,32.6291,1,F,HISPA,U,I,55_to_59,55_to_59,Staff,0.0,161.0,wop6wqHClsKFwp8=,IV Termination
611,1_to_2,Children Services,16.03264,5,F,BLACK,U,A,35_to_39,30_to_34,Staff,0.00475063829787234,196.0,wop6wqHClcKIwp8=,V Termination
728,1_to_2,Children Services,26.7381,2,F,WHITE,U,A,.under_29,.under_29,Staff,0.03672815934065934,413.0,wop6wqHClcKHwqU=,V Termination
15,.under_1,Self Sufficiency,16.0067,1,F,WHITE,U,C,35_to_39,35_to_39,Staff,0.0,15.0,wop6wqHClcKHwp8=,V Termination
368,.under_1,Children Services,27.8391,1,F,HISPA,U,I,35_to_39,35_to_39,Staff,0.0,368.0,wop6wqHClcKHwp4=,IV Termination
511,.under_1,Children Services,26.738088,4,M,BLACK,U,C,.under_29,.under_29,Staff,0.021013870841487283,274.0,wop6wqHClcKGwqE=,IV Termination
275,.under_1,Children Services,26.3981,1,F,HISPA,U,I,.under_29,.under_29,Staff,0.0,275.0,wop6wqHClcKFwqY=,V Termination
170,.under_1,Children Services,26.3981,1,F,ASIAN,U,I,.under_29,.under_29,Staff,0.0,170.0,wop6wqHClcKFwqM=,V Termination
1,.under_1,Adult Services,25.035,1,F,BLACK,U,I,40_to_44,40_to_44,Staff,0.0,1.0,wop6wqHClcKEwqU=,V Termination
736,1_to_2,Children Services,26.738088,3,F,BLACK,U,I,30_to_34,.under_29,Staff,0.002313978260869567,736.0,wop6wqHClcKDwp8=,V Termination
560,1_to_2,Administrative Services,29.4011,2,F,HISPA,U,A,30_to_34,.under_29,Staff,0.004275535714285716,84.0,wop6wqHClMKMwqY=,V Termination
310,.under_1,Children Services,18.1933,2,M,HISPA,U,G,.under_29,.under_29,Staff,0.004901290322580648,100.0,wop6wqHClMKMwqI=,V Termination
1,.under_1,Adult Services,26.3981,1,F,NSPEC,U,I,35_to_39,35_to_39,Staff,0.0,1.0,wop6wqHClMKJwqI=,V Termination
331,.under_1,Administrative Services,31.8339,1,F,2PLUS,U,J,40_to_44,35_to_39,Staff,0.0,331.0,wop6wqHClMKFwqM=,IV Termination
