duration,tenure_group,division,comprate,num_of_pay_raise,sex,ethnicity,mar_status,highest_educ_lvl,end_age_group,start_age_group,classification,pay_increase_ot,last_jobtitle_duration,emplid_sec,event
1129,3_to_4,Other,12.0532,4,,WHITE,,,,,Staff,0.0017978742249778563,65.0,wol7wp_CmcKEwqU=,V Termination
200,.under_1,Children Services,9.17,2,F,WHITE,U,A,45_to_49,45_to_49,Staff,0.002549999999999999,107.0,wol7wp_CmcKEwqI=,V Termination
664,1_to_2,Adult Services,24.9646,1,M,BLACK,U,A,55_to_59,55_to_59,Staff,0.0,664.0,wol7wp_CmcKDwp4=,Retirement
792,1_to_2,Self Sufficiency,10.564,2,F,BLACK,U,A,.under_29,.under_29,Staff,0.0011287878787878789,792.0,wol7wp_CmMKMwqY=,V Termination
3069,over_5,Administrative Services,28.6759,4,F,HISPA,U,A,55_to_59,50_to_54,Staff,0.0015757249918540237,646.0,wol7wp_CmMKMwqE=,Retirement
937,1_to_2,Self Sufficiency,17.8978,1,M,WHITE,U,A,over_60,over_60,Staff,0.0,937.0,wol7wp_CmMKJwp4=,Retirement
5184,over_5,Administrative Services,29.5389,6,F,HISPA,U,A,55_to_59,40_to_44,Staff,0.0025518711419753094,5184.0,wol7wp_Cl8KJwqQ=,Retirement
3900,over_5,Self Sufficiency,20.1028,4,F,HISPA,U,A,45_to_49,35_to_39,Staff,0.000565384615384615,1057.0,wol7wp_Cl8KFwqQ=,IV Termination
4623,over_5,Other,22.691,8,,HISPA,,,,,Staff,0.0017047371836469822,1037.0,wol7wp_ClsKKwqQ=,Retirement
3050,over_5,Administrative Services,20.1697,3,F,WHITE,U,A,over_60,55_to_59,Staff,0.0007448852459016389,3050.0,wol7wp_ClsKKwp0=,Retirement
2957,over_5,Self Sufficiency,22.7997,4,F,WHITE,U,A,55_to_59,50_to_54,Supervisor,0.0010702401082177883,994.0,wol7wp_ClsKIwqE=,Retirement
3032,over_5,Children Services,31.7864,4,M,HISPA,U,A,55_to_59,45_to_49,Staff,0.0018849604221635881,3032.0,wol7wp_ClsKGwqU=,Retirement
2062,over_5,Administrative Services,27.769,3,F,ASIAN,U,A,40_to_44,35_to_39,Staff,0.0018423860329776912,2062.0,wol7wp_ClsKEwqI=,IV Termination
4326,over_5,Self Sufficiency,24.8437,6,F,BLACK,U,A,55_to_59,50_to_54,Staff,0.002211581137309292,574.0,wol7wp_ClcKJwqE=,V Termination
1279,3_to_4,Adult Services,15.754,1,F,WHITE,U,A,over_60,over_60,Supervisor,0.0,1279.0,wol7wp_ClcKFwqM=,Retirement
604,1_to_2,Children Services,32.13,3,M,WHITE,U,A,55_to_59,55_to_59,Supervisor,0.004103642384105966,415.0,wol7wp_ClcKFwp4=,Retirement
4832,over_5,Administrative Services,24.4161,4,F,HISPA,U,A,over_60,50_to_54,Staff,0.002237686258278146,3234.0,wol7wp_ClcKEwqI=,Retirement
4118,over_5,Children Services,36.1099,5,M,HISPA,U,A,over_60,50_to_54,Supervisor,0.002561898980087422,3668.0,wol7wp_ClcKDwqU=,Retirement
5552,over_5,Children Services,39.3283,12,F,WHITE,U,A,50_to_54,35_to_39,Staff,0.00452717939481268,3479.0,wol7wp_ClMKLwp8=,Retirement
7322,over_5,Other,68.2609,11,,HISPA,,,,,Manager,0.004124679049440044,588.0,wol7wp_ClMKJwqU=,Retirement
6743,over_5,Administrative Services,30.9523,6,F,WHITE,U,A,50_to_54,40_to_44,Supervisor,0.0018298383508823966,4586.0,wol7wp_ClMKJwqM=,Retirement
6150,over_5,Self Sufficiency,30.9523,9,F,WHITE,U,A,over_60,40_to_44,Supervisor,0.0021226829268292686,3588.0,wol7wp_ClMKIwp0=,Retirement
7220,over_5,Self Sufficiency,62.559528,7,F,ASIAN,U,A,over_60,50_to_54,Executive,0.004134546814404432,700.0,wol7wp_Ck8KLwp8=,Retirement
5329,over_5,Self Sufficiency,33.6648,3,F,WHITE,U,A,45_to_49,35_to_39,Manager,0.00260739350722462,1282.0,wol7wp_Ck8KGwqQ=,V Termination
2750,over_5,Other,22.0301,3,,WHITE,,,,,Staff,0.0019173818181818182,566.0,wol7wp_Ck8KEwp0=,V Termination
469,.under_1,Other,11.35,2,,AMIND,,,,,Staff,0.003134328358208953,336.0,wol7wp_Ck8KDwp4=,IV Termination
4966,over_5,Administrative Services,28.8279,9,F,WHITE,U,A,35_to_39,.under_29,Staff,0.003466230366492147,308.0,wol7wp_CksKJwp0=,V Termination
2667,over_5,Other,115.73,3,,WHITE,,,,,Staff,0.013615860517435322,322.0,wol7wp_CksKFwp8=,IV Termination
1,.under_1,Children Services,20.52,1,F,BLACK,U,A,40_to_44,40_to_44,Staff,0.0,1.0,wol7wp_CksKEwqU=,IV Termination
3757,over_5,Public Authority,41.2734,7,F,WHITE,U,A,over_60,55_to_59,Manager,0.004881181793984563,1069.0,wol6wqjCm8KKwqI=,Retirement
2565,over_5,Children Services,30.2554,4,M,ASIAN,U,A,50_to_54,45_to_49,Staff,0.0015338011695906434,2565.0,wol6wqjCm8KJwqU=,Retirement
2478,over_5,Self Sufficiency,18.6293,3,F,WHITE,U,A,35_to_39,35_to_39,Staff,0.0013530669895076674,2478.0,wol6wqjCm8KEwqE=,Retirement
80,.under_1,Other,13.67,3,,WHITE,,,,,Staff,0.060375,61.0,wol6wqjCmsKHwqI=,V Termination
2354,over_5,Other,31.4118,2,,HISPA,,,,,Staff,0.0024858963466440104,42.0,wol6wqjCmsKEwqA=,IV Termination
3926,over_5,Self Sufficiency,20.1028,1,F,WHITE,U,A,over_60,over_60,Staff,0.0,3926.0,wol6wqjCmcKDwp0=,Retirement
5573,over_5,Children Services,38.5572,5,M,HISPA,U,A,over_60,45_to_49,Staff,0.0029112147855733005,4451.0,wol6wqjCmMKGwqI=,Retirement
3319,over_5,Administrative Services,15.8155,1,F,WHITE,U,A,over_60,over_60,Staff,0.0,3319.0,wol6wqjCl8KEwp0=,Retirement
4617,over_5,Children Services,44.6776,7,M,HISPA,U,A,over_60,40_to_44,Supervisor,0.004140697422568768,4053.0,wol6wqjClsKLwqM=,Retirement
3001,over_5,Self Sufficiency,20.6718,4,F,WHITE,U,A,over_60,50_to_54,Supervisor,0.0023610129956681113,943.0,wol6wqjClsKIwqI=,Retirement
2031,over_5,Other,13.0657,5,,HISPA,,,,,Staff,0.0012317577548005907,210.0,wol6wqjClsKFwp4=,V Termination
1368,3_to_4,Self Sufficiency,16.531,1,F,HISPA,U,A,35_to_39,35_to_39,Staff,0.0,1368.0,wol6wqjClsKFwp0=,V Termination
7364,over_5,Adult Services,20.9108,10,F,WHITE,U,A,over_60,40_to_44,Staff,0.0009876969038565995,7364.0,wol6wqjClsKEwp0=,Retirement
1903,over_5,Children Services,13.2036,4,F,WHITE,U,A,50_to_54,45_to_49,Staff,0.0020232264844981603,1498.0,wol6wqjClcKMwqQ=,V Termination
1235,3_to_4,Self Sufficiency,11.1352,1,F,HISPA,U,A,.under_29,.under_29,Staff,0.0,1235.0,wol6wqjClcKMwqM=,V Termination
762,1_to_2,Other,10.4518,4,,WHITE,,,,,Staff,0.0011572178477690291,319.0,wol6wqjClcKJwqE=,IV Termination
4310,over_5,Self Sufficiency,26.4574,4,F,WHITE,U,A,35_to_39,30_to_34,Staff,0.0006155220417633408,4310.0,wol6wqjClcKJwqA=,V Termination
4818,over_5,Children Services,33.3008,10,M,WHITE,U,A,over_60,45_to_49,Staff,0.0018826899128268995,3262.0,wol6wqjClcKIwqM=,Retirement
4858,over_5,Other,21.7373,7,,WHITE,,,,,Staff,0.002138184438040346,1392.0,wol6wqjCk8KKwqA=,IV Termination
3209,over_5,Self Sufficiency,25.7593,2,F,WHITE,U,A,over_60,55_to_59,Staff,0.0002338111561234027,3209.0,wol6wqjCk8KIwqU=,Retirement
1237,3_to_4,Adult Services,11.6758,1,F,HISPA,U,A,over_60,over_60,Staff,0.0,1237.0,wol6wqjCk8KHwqA=,Retirement
5164,over_5,Children Services,27.4335,8,F,PACIF,U,A,50_to_54,35_to_39,Staff,0.0023693841982958944,5164.0,wol6wqjCk8KDwp0=,Retirement
1238,3_to_4,Children Services,10.564,1,F,WHITE,U,A,45_to_49,45_to_49,Staff,0.0,1238.0,wol6wqjCksKMwp8=,IV Termination
5741,over_5,Other,52.5683,10,,WHITE,,,,,Manager,0.005695575683678802,631.0,wol6wqjCksKLwqE=,V Termination
3478,over_5,Self Sufficiency,46.2581,1,F,WHITE,U,A,55_to_59,55_to_59,Manager,0.0,3478.0,wol6wqjCksKLwp0=,Retirement
1937,over_5,Self Sufficiency,12.408,2,F,HISPA,U,A,50_to_54,45_to_49,Staff,0.0009519876097057302,1937.0,wol6wqjCksKIwp0=,V Termination
1644,3_to_4,Self Sufficiency,17.5084,1,F,WHITE,U,A,over_60,over_60,Supervisor,0.0,1644.0,wol6wqjCksKGwqY=,Retirement
1893,3_to_4,Other,31.7874,3,,WHITE,,,,,Staff,0.002887585842577919,1186.0,wol6wqfCm8KJwp4=,IV Termination
2158,over_5,Children Services,33.6969,3,M,WHITE,U,A,50_to_54,45_to_49,Supervisor,0.0018746524559777574,2158.0,wol6wqfCm8KGwqU=,Retirement
6986,over_5,Self Sufficiency,27.6237,6,F,WHITE,U,A,over_60,50_to_54,Staff,0.0019042227311766389,6986.0,wol6wqfCmsKLwqU=,Retirement
3538,over_5,Other,31.1631,4,,BLACK,,,,,Staff,0.0026549180327868852,883.0,wol6wqfCmcKHwqU=,IV Termination
840,1_to_2,Self Sufficiency,12.3694,5,F,HISPA,U,A,.under_29,.under_29,Staff,0.0044159523809523815,294.0,wol6wqfCmcKGwqQ=,V Termination
2343,over_5,Other,16.3174,4,,BLACK,,,,,Staff,0.0019549295774647884,588.0,wol6wqfCmcKDwqU=,V Termination
2192,over_5,Children Services,14.8354,2,F,BLACK,U,A,55_to_59,55_to_59,Staff,0.0002603102189781025,2192.0,wol6wqfCmMKIwqQ=,Retirement
4763,over_5,Children Services,17.7061,7,F,HISPA,U,A,40_to_44,30_to_34,Staff,0.0015990132269577996,4046.0,wol6wqfCmMKIwqM=,V Termination
6399,over_5,Self Sufficiency,30.9523,7,M,WHITE,U,A,over_60,50_to_54,Supervisor,0.0013439131114236602,3234.0,wol6wqfCmMKHwp8=,Retirement
4931,over_5,Administrative Services,40.246,9,F,WHITE,U,A,55_to_59,45_to_49,Manager,0.0030183735550598258,771.0,wol6wqfCl8KLwqU=,Retirement
1233,3_to_4,Self Sufficiency,17.7378,1,F,WHITE,U,A,40_to_44,40_to_44,Staff,0.0,1233.0,wol6wqfCl8KLwqI=,V Termination
1221,3_to_4,Finance and Forecasting,20.089,1,F,WHITE,U,A,40_to_44,40_to_44,Staff,0.0,1221.0,wol6wqfCl8KIwqU=,V Termination
5652,over_5,Adult Services,29.8118,4,F,WHITE,U,A,over_60,50_to_54,Staff,0.0016047416843595187,400.0,wol6wqfClsKMwp4=,Retirement
7106,over_5,Administrative Services,30.9779,8,F,HISPA,U,A,over_60,45_to_49,Staff,0.0025206445257528855,6280.0,wol6wqfClsKHwqE=,Retirement
28,.under_1,Administrative Services,15.62,1,F,WHITE,U,A,55_to_59,55_to_59,Supervisor,0.0,28.0,wol6wqfClsKFwqU=,IV Termination
1688,3_to_4,Self Sufficiency,15.2764,1,F,WHITE,U,A,50_to_54,50_to_54,Staff,0.0,1688.0,wol6wqfClsKFwqQ=,V Termination
2367,over_5,Self Sufficiency,15.4719,4,F,BLACK,U,A,30_to_34,.under_29,Staff,0.0017847486269539498,1304.0,wol6wqfClcKJwp8=,V Termination
260,.under_1,Self Sufficiency,11.97,1,F,WHITE,U,A,50_to_54,50_to_54,Staff,0.0,260.0,wol6wqfClMKKwp4=,V Termination
7070,over_5,Other,63.8033,10,,WHITE,,,,,Supervisor,0.0032762800565770862,4760.0,wol6wqfClMKEwqQ=,Retirement
3157,over_5,Children Services,20.1028,6,M,HISPA,U,A,over_60,50_to_54,Staff,0.0022363636363636357,1643.0,wol6wqfCk8KJwqE=,Retirement
2821,over_5,Adult Services,28.6962,4,F,BLACK,U,A,50_to_54,45_to_49,Staff,0.0022886210563629926,1335.0,wol6wqfCk8KJwqA=,Retirement
3440,over_5,Self Sufficiency,24.8437,3,F,WHITE,U,A,over_60,50_to_54,Supervisor,0.001441482558139534,3440.0,wol6wqfCk8KEwqI=,IV Termination
1317,3_to_4,Administrative Services,18.979,3,F,BLACK,U,A,30_to_34,.under_29,Staff,0.0009424449506454056,238.0,wol6wqfCk8KDwp0=,V Termination
5206,over_5,Administrative Services,36.6207,7,F,WHITE,U,A,over_60,45_to_49,Staff,0.0024300230503265462,1664.0,wol6wqfCksKMwqA=,Retirement
6240,over_5,Self Sufficiency,27.7947,6,F,WHITE,U,A,55_to_59,50_to_54,Staff,0.000966282051282051,331.0,wol6wqfCksKLwqQ=,Retirement
5844,over_5,Administrative Services,26.798,4,F,WHITE,U,A,over_60,50_to_54,Staff,0.0017504106776180695,3423.0,wol6wqfCksKKwqA=,Retirement
8161,over_5,Administrative Services,39.6019,3,F,WHITE,U,A,55_to_59,40_to_44,Staff,0.002020328391128538,432.0,wol6wqfCksKJwqE=,Retirement
2815,over_5,Administrative Services,13.7031,3,M,WHITE,U,A,35_to_39,35_to_39,Staff,0.00047378330373001724,2815.0,wol6wqfCksKIwqY=,IV Termination
3199,over_5,Other,32.7081,4,,BLACK,,,,,Staff,0.002234479524851517,2175.0,wol6wqbCm8KJwp8=,Retirement
1804,3_to_4,Self Sufficiency,17.6581,5,M,WHITE,U,A,.under_29,.under_29,Staff,0.0034080376940133043,203.0,wol6wqbCm8KIwp0=,V Termination
2226,over_5,Self Sufficiency,22.6111,1,F,WHITE,U,A,over_60,over_60,Staff,0.0,2226.0,wol6wqbCm8KGwp0=,Retirement
6356,over_5,Self Sufficiency,27.6237,8,F,HISPA,U,A,over_60,45_to_49,Staff,0.001942621145374449,6356.0,wol6wqbCmsKJwp4=,Retirement
3409,over_5,Children Services,41.3776,12,F,BLACK,U,A,35_to_39,.under_29,Manager,0.005924669991199766,358.0,wol6wqbCmsKGwqM=,V Termination
1448,3_to_4,Children Services,27.374,3,M,BLACK,U,A,50_to_54,50_to_54,Staff,0.0008997237569060757,1448.0,wol6wqbCmsKDwp4=,Retirement
7369,over_5,Children Services,43.7424,5,F,HISPA,U,A,over_60,50_to_54,Staff,0.0024127018591396394,1038.0,wol6wqbCmcKMwqE=,Retirement
1,.under_1,Self Sufficiency,11.35,1,F,HISPA,U,A,35_to_39,35_to_39,Staff,0.0,1.0,wol6wqbCmcKIwqI=,IV Termination
3157,over_5,Children Services,36.1099,5,F,WHITE,U,A,over_60,50_to_54,Supervisor,0.0029229331643965796,2525.0,wol6wqbCmcKIwp8=,Retirement
1,.under_1,Children Services,12.83,1,F,HISPA,U,A,over_60,over_60,Staff,0.0,1.0,wol6wqbCmcKFwqY=,IV Termination
1407,3_to_4,Administrative Services,17.4286,1,F,WHITE,U,A,30_to_34,30_to_34,Staff,0.0,1407.0,wol6wqbCmcKDwqM=,V Termination
2506,over_5,Self Sufficiency,14.2915,2,F,HISPA,U,A,55_to_59,50_to_54,Staff,0.00036404628890662343,2506.0,wol6wqbCmMKMwqY=,Retirement
2954,over_5,Children Services,36.1099,3,F,HISPA,U,A,55_to_59,50_to_54,Staff,0.002339268788083955,84.0,wol6wqbCmMKKwp4=,Retirement
3394,over_5,Other,76.1666,6,,HISPA,,,,,Executive,0.01364366529169122,357.0,wol6wqbCmMKIwp0=,V Termination
7577,over_5,Children Services,23.2284,4,F,WHITE,U,A,over_60,50_to_54,Staff,0.0003406097400026396,7577.0,wol6wqbCmMKEwqQ=,Retirement
2544,over_5,Other,13.7794,4,,WHITE,,,,,Staff,0.0022717767295597486,672.0,wol6wqbCl8KJwqI=,IV Termination
7260,over_5,Administrative Services,22.7617,5,F,BLACK,U,A,50_to_54,35_to_39,Staff,0.0017545867768595043,2302.0,wol6wqbCl8KGwqI=,Retirement
2368,over_5,Self Sufficiency,24.4986,2,F,WHITE,U,A,50_to_54,45_to_49,Staff,0.0009538006756756762,2368.0,wol6wqbCl8KFwqU=,Retirement
6064,over_5,Children Services,44.6776,7,F,WHITE,U,A,45_to_49,30_to_34,Supervisor,0.003579749340369393,1722.0,wol6wqbClsKIwqU=,V Termination
5633,over_5,Self Sufficiency,31.6456,5,F,WHITE,U,A,over_60,50_to_54,Supervisor,0.0010918870939108825,5633.0,wol6wqbClsKGwqE=,Retirement
187,.under_1,Self Sufficiency,11.737,2,F,HISPA,U,A,.under_29,.under_29,Staff,0.005224598930481285,117.0,wol6wqbClMKGwqU=,IV Termination
5779,over_5,Self Sufficiency,31.5713,8,F,WHITE,U,A,over_60,50_to_54,Supervisor,0.0016895483647689912,5779.0,wol6wqbCk8KLwqY=,Retirement
1541,1_to_2,Administrative Services,11.5473,6,M,BLACK,U,A,.under_29,.under_29,Staff,0.0016595068137573003,798.0,wol6wqbCk8KLwp0=,V Termination
4447,over_5,Other,20.2402,3,,HISPA,,,,,Staff,0.0017699123004272545,1254.0,wol6wqbCk8KKwp8=,IV Termination
7204,over_5,Children Services,23.6057,6,F,HISPA,U,A,50_to_54,35_to_39,Staff,0.0018103414769572459,6460.0,wol6wqbCk8KEwqI=,V Termination
4577,over_5,Self Sufficiency,33.6648,4,F,WHITE,U,A,over_60,over_60,Manager,0.0014051562158619183,1554.0,wol6wqbCksKHwqQ=,Retirement
1278,3_to_4,Children Services,21.3404,2,F,HISPA,U,A,50_to_54,50_to_54,Manager,0.000320813771517997,1278.0,wol6wqbCksKHwqE=,Retirement
3318,over_5,Administrative Services,44.4548,6,F,WHITE,U,A,50_to_54,40_to_44,Staff,0.0037989150090415903,1022.0,wol6wqbCksKFwqQ=,Retirement
5948,over_5,Administrative Services,33.3133,4,M,ASIAN,U,A,55_to_59,45_to_49,Staff,0.0021855917955615326,3666.0,wol6wqXCmsKLwqM=,Retirement
6836,over_5,Children Services,23.6057,10,F,WHITE,U,A,over_60,40_to_44,Staff,0.002111717378583967,6290.0,wol6wqXCmsKEwp4=,Retirement
3673,over_5,Self Sufficiency,19.1181,2,F,WHITE,U,A,over_60,over_60,Staff,0.00013732643615573016,3673.0,wol6wqXCmsKDwqI=,Retirement
7784,over_5,Self Sufficiency,30.5061,9,F,WHITE,U,A,55_to_59,40_to_44,Staff,0.0016505652620760532,5600.0,wol6wqXCmsKDwqA=,Retirement
1,.under_1,Administrative Services,22.97,1,M,BLACK,U,A,40_to_44,40_to_44,Supervisor,0.0,1.0,wol6wqXCmcKLwqU=,IV Termination
7940,over_5,Children Services,33.2772,6,F,BLACK,U,A,50_to_54,30_to_34,Staff,0.0025695465994962216,5670.0,wol6wqXCmcKLwqI=,V Termination
2198,over_5,Administrative Services,16.7573,1,F,WHITE,U,A,35_to_39,35_to_39,Staff,0.0,2198.0,wol6wqXCmMKLwqQ=,V Termination
4692,over_5,Self Sufficiency,27.1732,4,F,WHITE,U,A,50_to_54,35_to_39,Staff,0.0015330775788576301,3810.0,wol6wqXCmMKJwqE=,Retirement
2150,over_5,Self Sufficiency,18.6137,2,F,WHITE,U,A,over_60,over_60,Staff,0.0003329767441860471,2150.0,wol6wqXCmMKIwqI=,Retirement
2656,over_5,Self Sufficiency,42.1694,2,F,HISPA,U,A,over_60,over_60,Manager,0.0006106551204819291,2656.0,wol6wqXCmMKHwqE=,Retirement
1,.under_1,Self Sufficiency,9.17,1,F,WHITE,U,A,45_to_49,45_to_49,Staff,0.0,1.0,wol6wqXCmMKFwp8=,IV Termination
2170,over_5,Administrative Services,48.6602,1,M,WHITE,U,A,55_to_59,55_to_59,Staff,0.0,2170.0,wol6wqXCmMKEwqU=,Retirement
6524,over_5,Self Sufficiency,31.5713,10,F,WHITE,U,A,50_to_54,35_to_39,Supervisor,0.003004491109748621,2660.0,wol6wqXCl8KHwp4=,Retirement
1,.under_1,Self Sufficiency,11.35,1,F,WHITE,U,A,.under_29,.under_29,Staff,0.0,1.0,wol6wqXClsKIwp4=,IV Termination
4762,over_5,Other,25.0796,5,,WHITE,,,,,Staff,0.002778160436791264,1494.0,wol6wqXClsKHwp8=,IV Termination
2699,over_5,Self Sufficiency,15.9194,3,F,WHITE,U,A,over_60,over_60,Staff,0.0021845127825120413,1983.0,wol6wqXClsKHwp0=,Retirement
1928,1_to_2,Children Services,28.1158,3,F,WHITE,U,A,55_to_59,55_to_59,Staff,0.0009308091286307049,1928.0,wol6wqXClsKGwqI=,Retirement
6220,over_5,Self Sufficiency,31.2463,8,F,HISPA,U,A,over_60,50_to_54,Staff,0.002361141479099679,6220.0,wol6wqXClsKEwqI=,Retirement
7850,over_5,Administrative Services,30.4403,6,F,ASIAN,U,A,over_60,40_to_44,Staff,0.002173388535031847,6589.0,wol6wqXClMKMwp8=,Retirement
1794,3_to_4,Administrative Services,29.7683,3,F,WHITE,U,A,40_to_44,40_to_44,Staff,0.005691025641025642,644.0,wol6wqXClMKLwqI=,V Termination
5684,over_5,Self Sufficiency,28.7652,9,F,WHITE,U,A,50_to_54,40_to_44,Supervisor,0.0020360661505981702,966.0,wol6wqXClMKFwqU=,Retirement
5783,over_5,Self Sufficiency,34.0517,3,M,WHITE,U,A,55_to_59,45_to_49,Supervisor,0.001061300363133321,5783.0,wol6wqXCk8KEwqE=,Retirement
2435,over_5,Administrative Services,16.8282,1,F,WHITE,U,A,55_to_59,55_to_59,Supervisor,0.0,2435.0,wol6wqTCm8KJwqQ=,Retirement
1036,1_to_2,Children Services,13.67,1,F,HISPA,U,A,35_to_39,35_to_39,Staff,0.0,1036.0,wol6wqTCm8KGwqE=,IV Termination
6068,over_5,Self Sufficiency,31.5713,7,F,WHITE,U,A,over_60,45_to_49,Supervisor,0.0034296802900461443,1449.0,wol6wqTCmsKKwqE=,Retirement
7765,over_5,Children Services,30.5061,7,F,WHITE,U,A,over_60,40_to_44,Staff,0.0021789697359948486,6519.0,wol6wqTCmcKEwp8=,Retirement
5463,over_5,Self Sufficiency,21.7373,2,M,HISPA,U,A,55_to_59,55_to_59,Staff,0.0002991945817316498,5463.0,wol6wqTCmMKMwqY=,Retirement
6271,over_5,Administrative Services,36.4848,8,F,HISPA,U,A,50_to_54,35_to_39,Staff,0.00365472811353851,3668.0,wol6wqTCmMKMwqI=,Retirement
1480,3_to_4,Self Sufficiency,13.5643,3,F,WHITE,U,A,45_to_49,45_to_49,Staff,0.0009174324324324319,112.0,wol6wqTCmMKJwqY=,V Termination
1016,1_to_2,Children Services,29.9014,3,M,HISPA,U,A,over_60,over_60,Supervisor,0.0008183070866141719,1016.0,wol6wqTCmMKJwqI=,Retirement
3887,over_5,Administrative Services,22.9138,5,F,WHITE,U,A,45_to_49,40_to_44,Staff,0.0012904553640339588,3887.0,wol6wqTCmMKIwqE=,V Termination
1382,3_to_4,Adult Services,19.8212,2,M,WHITE,U,A,30_to_34,30_to_34,Staff,0.0019392185238784369,1382.0,wol6wqTCmMKGwp0=,V Termination
1877,over_5,Children Services,13.5643,3,F,HISPA,U,A,35_to_39,30_to_34,Staff,0.0006366009589770904,1877.0,wol6wqTCl8KMwqQ=,V Termination
1,.under_1,Self Sufficiency,11.97,1,F,BLACK,U,A,40_to_44,40_to_44,Staff,0.0,1.0,wol6wqTClsKHwp8=,IV Termination
7478,over_5,Children Services,62.015,18,F,HISPA,U,A,55_to_59,35_to_39,Manager,0.00487496656860123,1946.0,wol6wqTClsKDwqI=,Retirement
2149,over_5,Children Services,15.6183,6,F,WHITE,U,A,50_to_54,45_to_49,Staff,0.0019675663099115864,2149.0,wol6wqTClcKJwqY=,V Termination
1905,over_5,Adult Services,13.3792,2,F,WHITE,U,A,45_to_49,45_to_49,Staff,0.00039086614173228354,490.0,wol6wqTClMKIwqU=,V Termination
1,.under_1,Administrative Services,10.42,1,M,WHITE,U,A,30_to_34,30_to_34,Staff,0.0,1.0,wol6wqTClMKEwqU=,IV Termination
140,.under_1,Children Services,12.8826,1,F,BLACK,U,A,30_to_34,30_to_34,Staff,0.0,140.0,wol6wqTClMKDwp8=,V Termination
3179,over_5,Children Services,24.4419,10,M,WHITE,U,A,over_60,over_60,Staff,0.0023751808744888326,1797.0,wol6wqTCk8KIwqE=,Retirement
4482,over_5,Other,38.2477,6,,WHITE,,,,,Staff,0.0039786479250334674,308.0,wol6wqTCk8KGwp0=,V Termination
4052,over_5,Other,25.5641,3,,HISPA,,,,,Staff,0.002202690029615005,126.0,wol6wqTCk8KEwp0=,IV Termination
1,.under_1,Children Services,21.07,1,M,BLACK,U,A,30_to_34,30_to_34,Staff,0.0,1.0,wol6wqTCk8KDwqI=,IV Termination
6271,over_5,Self Sufficiency,25.075,3,F,HISPA,U,A,over_60,55_to_59,Supervisor,0.0007021527667038747,6271.0,wol6wqTCksKMwqY=,Retirement
308,.under_1,Administrative Services,20.52,1,F,WHITE,U,A,50_to_54,50_to_54,Staff,0.0,308.0,wol6wqPCm8KMwp0=,IV Termination
2709,over_5,Self Sufficiency,17.6581,1,M,WHITE,U,A,50_to_54,50_to_54,Staff,0.0,2709.0,wol6wqPCm8KFwqE=,Retirement
1346,1_to_2,Other,32.7159,5,,WHITE,,,,,Staff,0.005758766716196135,295.0,wol6wqPCm8KDwp0=,V Termination
1,.under_1,Administrative Services,9.17,1,F,WHITE,U,A,35_to_39,35_to_39,Staff,0.0,1.0,wol6wqPCmsKIwqY=,IV Termination
779,1_to_2,Children Services,26.3212,2,F,WHITE,U,A,over_60,over_60,Staff,0.00032092426187419767,779.0,wol6wqPCmcKDwqI=,IV Termination
1388,3_to_4,Children Services,27.374,3,F,HISPA,U,A,over_60,55_to_59,Staff,0.0009386167146974047,1388.0,wol6wqPCmMKFwp0=,Retirement
4991,over_5,Administrative Services,24.4161,5,F,WHITE,U,A,over_60,50_to_54,Staff,0.0013244039270687235,3673.0,wol6wqPCl8KIwqE=,Retirement
4187,over_5,Administrative Services,35.8508,8,F,WHITE,U,A,over_60,50_to_54,Staff,0.0026990207786004297,1612.0,wol6wqPCl8KGwp0=,Retirement
3545,over_5,Self Sufficiency,21.8074,10,F,WHITE,U,A,40_to_44,30_to_34,Supervisor,0.0027541889985895633,994.0,wol6wqPClsKMwp0=,V Termination
3683,over_5,Adult Services,29.5571,4,F,WHITE,U,A,over_60,55_to_59,Staff,0.0024239750203638335,868.0,wol6wqPClsKDwqU=,Retirement
1,.under_1,Self Sufficiency,11.35,1,M,HISPA,U,A,40_to_44,40_to_44,Staff,0.0,1.0,wol6wqPClcKLwp8=,IV Termination
7126,over_5,Self Sufficiency,27.6237,6,F,HISPA,U,A,50_to_54,40_to_44,Staff,0.0008260454673028344,7126.0,wol6wqPClcKIwp0=,Retirement
590,1_to_2,Children Services,29.9014,1,F,BLACK,U,A,55_to_59,55_to_59,Supervisor,0.0,590.0,wol6wqPClMKMwqY=,Retirement
4638,over_5,Children Services,37.0885,7,F,ASIAN,U,A,35_to_39,.under_29,Supervisor,0.0033028244933160852,2790.0,wol6wqPClMKHwqA=,V Termination
1762,3_to_4,Self Sufficiency,16.7573,3,M,WHITE,U,A,30_to_34,.under_29,Staff,0.0027169693530079454,1510.0,wol6wqPClMKEwqY=,V Termination
5165,over_5,Self Sufficiency,28.7652,8,F,WHITE,U,A,55_to_59,40_to_44,Supervisor,0.0031744046466602133,1105.0,wol6wqPClMKDwp0=,IV Termination
2109,over_5,Other,12.2313,7,,HISPA,,,,,Staff,0.0016112375533428162,554.0,wol6wqPCk8KKwqQ=,V Termination
532,1_to_2,Self Sufficiency,12.3694,2,F,WHITE,U,A,35_to_39,35_to_39,Staff,0.0030251879699248136,462.0,wol6wqPCk8KJwp0=,IV Termination
4422,over_5,Administrative Services,18.5753,2,F,WHITE,U,A,over_60,55_to_59,Staff,0.0014749208502939843,2839.0,wol6wqPCk8KEwp0=,Retirement
